snapshot_id,snapshot_date,product_id,store_id,stock_on_hand,stock_reserved,stock_available,reorder_point,days_of_cover,stock_status,scenario_phase
2485,2024-06-19,99,6,251,46,205,116,26,Healthy,Current
2486,2025-10-31,98,3,107,27,80,59,25,Healthy,Current
2487,2025-08-08,2,6,335,26,309,119,8,Healthy,Future
2488,2025-01-03,18,6,127,60,67,67,3,Healthy,Future
2489,2024-11-21,91,4,83,29,54,137,16,Low Stock,Current
2490,2024-08-24,38,3,158,83,75,50,49,Healthy,Current
2491,2025-11-02,54,4,198,27,171,80,34,Healthy,Future
2492,2025-12-10,102,6,118,32,86,93,12,Low Stock,Current
2493,2024-02-21,112,6,221,11,210,114,47,Healthy,Current
2494,2024-03-04,51,4,83,85,0,92,39,Stockout,Future
2495,2024-10-27,65,5,113,19,94,110,38,Low Stock,Current
2496,2025-11-12,69,6,357,14,343,122,27,Healthy,Future
2497,2025-08-20,114,3,18,79,0,74,32,Stockout,Current
2498,2025-07-29,49,6,151,38,113,64,23,Healthy,Current
2499,2025-05-21,17,6,79,89,0,80,0,Stockout,Current
2500,2025-02-17,31,5,119,24,95,69,46,Healthy,Current
2501,2025-07-15,116,1,246,40,206,119,27,Healthy,Future
2502,2025-04-26,35,6,137,50,87,72,9,Healthy,Future
2503,2024-12-17,21,5,195,7,188,91,32,Healthy,Current
2504,2025-09-19,54,6,91,32,59,76,41,Low Stock,Future
2505,2025-05-22,82,6,112,2,110,91,11,Healthy,Future
2506,2024-02-25,97,1,23,64,0,138,21,Stockout,Current
2507,2025-08-16,74,6,67,51,16,40,29,Low Stock,Current
2508,2024-10-16,93,6,177,67,110,117,4,Low Stock,Current
2509,2025-07-26,80,6,112,38,74,125,2,Low Stock,Future
2510,2024-07-06,56,6,245,42,203,74,25,Healthy,Current
2511,2025-01-04,18,6,226,39,187,80,19,Healthy,Current
2512,2024-03-03,39,6,2,70,0,48,19,Stockout,Current
2513,2024-05-04,15,2,99,22,77,57,29,Healthy,Current
2514,2025-05-13,42,6,132,24,108,59,26,Healthy,Current
2515,2025-08-22,49,6,312,66,246,43,42,Healthy,Future
2516,2024-03-16,110,3,288,68,220,84,50,Healthy,Future
2517,2024-12-10,56,3,83,23,60,96,42,Low Stock,Future
2518,2024-01-21,96,1,155,75,80,138,45,Low Stock,Current
2519,2025-08-12,23,4,122,48,74,78,39,Low Stock,Current
2520,2024-09-13,8,4,265,80,185,115,11,Healthy,Future
2521,2025-06-29,67,2,139,65,74,53,32,Healthy,Current
2522,2025-04-18,44,6,94,54,40,110,50,Low Stock,Future
2523,2025-08-22,30,2,165,65,100,83,24,Healthy,Future
2524,2025-12-07,105,5,34,34,0,90,6,Stockout,Current
2525,2024-11-04,42,6,85,90,0,84,10,Stockout,Current
2526,2024-05-10,13,3,132,25,107,74,6,Healthy,Current
2527,2024-03-01,20,6,10,90,0,99,16,Stockout,Current
2528,2025-10-15,45,5,52,46,6,51,29,Low Stock,Current
2529,2025-06-23,14,6,179,8,171,96,6,Healthy,Current
2530,2025-12-08,8,3,151,28,123,94,33,Healthy,Future
2531,2024-08-19,82,1,227,18,209,91,25,Healthy,Future
2532,2024-01-17,7,6,223,22,201,110,4,Healthy,Current
2533,2025-12-23,118,6,24,54,0,71,49,Stockout,Current
2534,2025-06-13,71,6,172,5,167,134,34,Healthy,Future
2535,2025-03-04,48,5,293,81,212,103,30,Healthy,Future
2536,2024-06-29,4,1,167,33,134,87,33,Healthy,Current
2537,2025-01-23,96,6,265,44,221,91,0,Healthy,Future
2538,2025-05-16,81,6,95,10,85,82,1,Healthy,Future
2539,2025-01-14,118,6,128,38,90,121,37,Low Stock,Current
2540,2024-06-03,1,6,95,0,95,101,13,Low Stock,Current
2541,2025-11-21,9,2,8,10,0,50,8,Stockout,Current
2542,2025-12-11,8,6,256,14,242,140,33,Healthy,Future
2543,2025-04-04,78,4,13,26,0,46,15,Stockout,Current
2544,2024-04-22,32,6,130,1,129,138,5,Low Stock,Future
2545,2024-09-13,107,2,146,46,100,108,26,Low Stock,Current
2546,2025-02-15,14,6,32,39,0,76,25,Stockout,Current
2547,2024-07-28,52,3,66,0,66,59,46,Healthy,Future
2548,2024-08-20,56,6,300,47,253,106,4,Healthy,Future
2549,2025-03-04,58,2,289,64,225,74,4,Healthy,Future
2550,2025-07-24,100,6,150,73,77,121,39,Low Stock,Current
2551,2024-06-12,85,6,48,19,29,58,36,Low Stock,Current
2552,2025-06-22,55,3,40,3,37,62,13,Low Stock,Current
2553,2025-09-01,21,5,111,22,89,87,27,Healthy,Current
2554,2024-11-28,113,1,242,4,238,105,41,Healthy,Future
2555,2024-12-12,85,3,96,5,91,139,22,Low Stock,Current
2556,2025-11-05,108,6,129,40,89,65,28,Healthy,Current
2557,2024-10-08,70,6,51,90,0,123,47,Stockout,Future
2558,2024-07-17,103,6,164,70,94,129,49,Low Stock,Future
2559,2024-05-01,74,6,23,88,0,124,45,Stockout,Current
2560,2024-12-11,41,3,107,27,80,139,0,Low Stock,Current
2561,2024-09-04,69,6,40,90,0,56,12,Stockout,Current
2562,2024-02-08,22,3,95,56,39,57,35,Low Stock,Future
2563,2024-08-01,111,1,9,13,0,120,50,Stockout,Current
2564,2025-07-11,85,3,84,19,65,59,44,Healthy,Current
2565,2024-03-29,9,6,234,76,158,136,9,Healthy,Future
2566,2025-08-10,90,2,327,28,299,116,40,Healthy,Future
2567,2025-09-19,11,6,79,35,44,61,7,Low Stock,Current
2568,2025-05-27,39,2,275,38,237,69,23,Healthy,Future
2569,2024-03-15,103,6,123,77,46,126,14,Low Stock,Future
2570,2025-11-01,12,6,214,18,196,72,16,Healthy,Current
2571,2025-08-21,34,3,128,78,50,100,44,Low Stock,Current
2572,2025-12-20,37,2,99,15,84,94,42,Low Stock,Current
2573,2024-08-01,49,3,291,14,277,130,40,Healthy,Future
2574,2025-08-23,26,2,189,85,104,125,46,Low Stock,Future
2575,2024-11-11,57,6,191,76,115,112,28,Healthy,Current
2576,2025-09-18,10,3,40,58,0,52,35,Stockout,Current
2577,2025-11-14,41,3,148,2,146,107,9,Healthy,Current
2578,2025-03-07,67,2,68,80,0,99,11,Stockout,Current
2579,2024-07-01,75,6,255,9,246,137,37,Healthy,Current
2580,2024-10-28,6,3,171,90,81,106,4,Low Stock,Current
2581,2024-03-11,120,6,243,66,177,127,14,Healthy,Future
2582,2024-01-30,20,6,33,56,0,115,26,Stockout,Current
2583,2024-08-24,46,6,62,57,5,127,49,Low Stock,Current
2584,2024-12-22,36,5,175,28,147,61,11,Healthy,Future
2585,2024-04-02,58,3,197,17,180,114,37,Healthy,Future
2586,2024-06-14,91,1,136,40,96,53,26,Healthy,Future
2587,2024-07-09,2,4,22,26,0,91,15,Stockout,Current
2588,2025-11-05,14,1,198,44,154,72,40,Healthy,Future
2589,2024-03-07,68,6,107,85,22,75,0,Low Stock,Current
2590,2025-12-07,7,6,129,87,42,66,39,Low Stock,Future
2591,2024-05-22,60,6,94,37,57,57,22,Healthy,Current
2592,2025-02-12,8,6,119,27,92,85,12,Healthy,Future
2593,2024-06-06,3,6,21,34,0,42,42,Stockout,Current
2594,2024-07-02,48,6,85,67,18,113,43,Low Stock,Future
2595,2025-06-23,94,6,179,78,101,76,22,Healthy,Current
2596,2024-11-25,68,4,64,35,29,82,42,Low Stock,Current
2597,2025-04-30,90,6,88,69,19,69,32,Low Stock,Current
2598,2025-07-08,94,6,78,82,0,92,34,Stockout,Current
2599,2025-01-20,58,1,257,6,251,82,50,Healthy,Future
2600,2025-07-28,105,5,174,6,168,86,15,Healthy,Current
2601,2025-08-16,36,1,180,44,136,111,35,Healthy,Future
2602,2024-07-14,38,1,245,68,177,70,8,Healthy,Future
2603,2025-09-02,59,6,91,25,66,51,8,Healthy,Future
2604,2024-03-27,15,6,90,7,83,45,40,Healthy,Current
2605,2025-05-08,40,6,116,74,42,116,6,Low Stock,Future
2606,2025-02-03,95,3,54,70,0,77,32,Stockout,Current
2607,2024-08-04,16,6,48,51,0,64,21,Stockout,Current
2608,2025-05-05,83,1,202,63,139,85,30,Healthy,Current
2609,2024-07-05,109,1,219,73,146,42,27,Healthy,Future
2610,2025-09-26,26,4,159,35,124,110,46,Healthy,Current
2611,2025-08-01,70,1,118,88,30,81,36,Low Stock,Current
2612,2024-10-13,35,4,134,9,125,130,6,Low Stock,Current
2613,2024-05-04,77,6,77,61,16,87,29,Low Stock,Future
2614,2025-09-02,49,5,245,18,227,111,35,Healthy,Current
2615,2024-11-27,98,4,274,2,272,63,23,Healthy,Future
2616,2024-04-14,36,3,332,38,294,103,2,Healthy,Future
2617,2025-08-09,51,6,272,14,258,102,26,Healthy,Future
2618,2024-05-29,94,1,244,5,239,51,35,Healthy,Current
2619,2025-08-08,79,6,303,86,217,55,11,Healthy,Future
2620,2024-10-06,97,6,217,56,161,65,17,Healthy,Future
2621,2025-07-06,10,6,188,44,144,42,33,Healthy,Future
2622,2024-02-18,90,6,152,90,62,126,10,Low Stock,Future
2623,2024-06-12,37,5,240,10,230,69,1,Healthy,Current
2624,2025-05-02,82,4,68,86,0,61,24,Stockout,Current
2625,2025-03-29,33,6,190,37,153,92,36,Healthy,Future
2626,2025-03-07,93,1,131,17,114,85,0,Healthy,Current
2627,2024-12-21,13,6,191,27,164,91,8,Healthy,Future
2628,2024-06-15,59,2,303,83,220,124,23,Healthy,Future
2629,2024-07-10,13,6,247,9,238,60,44,Healthy,Current
2630,2024-08-25,118,3,238,55,183,117,17,Healthy,Current
2631,2025-01-08,65,6,202,79,123,43,13,Healthy,Current
2632,2025-04-18,117,6,109,38,71,87,46,Low Stock,Current
2633,2024-06-26,31,6,102,15,87,80,13,Healthy,Current
2634,2025-01-26,24,6,113,10,103,128,15,Low Stock,Current
2635,2024-11-28,106,1,198,11,187,72,37,Healthy,Future
2636,2025-12-10,51,2,267,41,226,96,16,Healthy,Future
2637,2025-01-15,93,1,271,56,215,53,47,Healthy,Future
2638,2024-04-17,25,4,45,47,0,127,16,Stockout,Future
2639,2024-07-03,99,6,212,40,172,42,6,Healthy,Current
2640,2025-04-03,110,3,189,15,174,104,2,Healthy,Current
2641,2025-05-29,99,6,120,48,72,92,1,Low Stock,Current
2642,2024-10-02,51,3,275,1,274,41,1,Healthy,Future
2643,2025-07-04,102,6,291,28,263,122,23,Healthy,Future
2644,2024-11-12,83,6,258,89,169,50,6,Healthy,Current
2645,2024-12-27,68,1,137,1,136,110,34,Healthy,Current
2646,2024-04-03,15,1,110,76,34,82,38,Low Stock,Current
2647,2024-07-19,55,6,199,31,168,49,27,Healthy,Current
2648,2024-03-10,114,3,354,42,312,57,4,Healthy,Future
2649,2024-06-08,28,2,273,26,247,92,26,Healthy,Future
2650,2025-05-29,12,6,119,29,90,66,31,Healthy,Current
2651,2024-04-26,102,2,244,0,244,82,11,Healthy,Current
2652,2025-05-27,101,4,178,79,99,115,13,Low Stock,Current
2653,2025-04-05,29,6,85,68,17,44,49,Low Stock,Current
2654,2025-09-09,97,4,302,68,234,40,8,Healthy,Future
2655,2025-09-07,9,6,170,77,93,139,43,Low Stock,Future
2656,2025-04-09,26,2,170,27,143,79,10,Healthy,Current
2657,2024-01-03,91,2,4,20,0,69,9,Stockout,Current
2658,2025-11-24,71,5,47,32,15,42,1,Low Stock,Current
2659,2024-12-10,18,6,200,11,189,66,4,Healthy,Current
2660,2025-07-03,10,6,51,2,49,116,20,Low Stock,Current
2661,2024-06-19,117,1,107,19,88,94,23,Low Stock,Current
2662,2024-10-10,80,5,176,61,115,47,12,Healthy,Current
2663,2025-07-23,49,6,166,37,129,49,12,Healthy,Current
2664,2024-03-27,13,3,148,20,128,67,7,Healthy,Current
2665,2025-02-01,111,3,19,75,0,44,19,Stockout,Current
2666,2024-08-27,102,6,143,51,92,68,29,Healthy,Future
2667,2025-10-09,17,1,234,45,189,58,7,Healthy,Future
2668,2025-09-21,120,3,268,43,225,70,9,Healthy,Future
2669,2024-02-21,103,1,237,57,180,70,13,Healthy,Future
2670,2024-06-12,83,1,135,87,48,109,26,Low Stock,Current
2671,2025-02-20,30,6,76,16,60,119,11,Low Stock,Current
2672,2025-04-20,14,6,146,8,138,103,5,Healthy,Current
2673,2024-03-21,48,1,192,62,130,67,7,Healthy,Future
2674,2025-09-22,109,1,117,51,66,56,4,Healthy,Future
2675,2024-12-23,119,1,24,17,7,132,39,Low Stock,Current
2676,2025-05-22,30,6,223,34,189,90,28,Healthy,Current
2677,2025-06-20,47,6,144,85,59,92,45,Low Stock,Future
2678,2025-12-07,64,6,175,72,103,78,36,Healthy,Current
2679,2024-03-18,11,1,141,45,96,107,6,Low Stock,Current
2680,2024-04-23,6,3,306,29,277,46,18,Healthy,Future
2681,2024-05-02,74,3,252,12,240,134,8,Healthy,Current
2682,2024-06-24,34,4,17,64,0,132,47,Stockout,Current
2683,2024-08-03,70,1,37,24,13,120,19,Low Stock,Current
2684,2025-08-17,28,1,111,51,60,62,1,Low Stock,Current
2685,2025-09-28,26,4,168,29,139,140,45,Low Stock,Future
2686,2024-08-15,80,6,121,17,104,66,12,Healthy,Current
2687,2024-08-15,84,2,101,57,44,79,47,Low Stock,Future
2688,2024-09-12,56,2,240,59,181,62,44,Healthy,Future
2689,2025-02-18,36,1,209,26,183,40,22,Healthy,Current
2690,2025-04-20,39,6,238,28,210,72,4,Healthy,Current
2691,2024-10-20,110,6,57,41,16,95,29,Low Stock,Current
2692,2025-05-25,43,6,286,9,277,115,35,Healthy,Future
2693,2025-04-27,33,1,56,53,3,52,21,Low Stock,Current
2694,2024-01-06,74,6,64,12,52,80,49,Low Stock,Future
2695,2025-08-05,3,3,161,85,76,117,35,Low Stock,Future
2696,2025-09-17,19,1,1,29,0,69,0,Stockout,Current
2697,2024-01-26,38,3,256,30,226,75,48,Healthy,Current
2698,2024-07-09,23,6,229,12,217,51,10,Healthy,Current
2699,2025-07-02,76,3,8,22,0,59,34,Stockout,Current
2700,2025-06-25,61,3,45,14,31,60,12,Low Stock,Current
2701,2025-11-01,98,1,233,39,194,61,3,Healthy,Current
2702,2024-09-21,55,3,76,81,0,80,20,Stockout,Current
2703,2025-07-28,120,2,168,68,100,48,15,Healthy,Future
2704,2025-04-30,87,1,103,7,96,81,40,Healthy,Current
2705,2025-12-01,113,6,314,88,226,122,9,Healthy,Future
2706,2024-07-30,72,6,59,0,59,60,39,Low Stock,Current
2707,2025-11-02,45,1,182,19,163,87,1,Healthy,Future
2708,2024-10-16,18,3,133,88,45,110,31,Low Stock,Future
2709,2025-08-10,92,4,7,59,0,61,5,Stockout,Current
2710,2025-11-11,94,6,252,89,163,88,20,Healthy,Current
2711,2025-12-02,13,2,209,31,178,56,39,Healthy,Current
2712,2024-06-24,14,6,174,39,135,83,16,Healthy,Future
2713,2025-04-12,81,1,142,21,121,97,10,Healthy,Current
2714,2025-07-24,20,2,174,0,174,56,22,Healthy,Future
2715,2025-06-29,94,6,231,28,203,87,46,Healthy,Future
2716,2024-05-17,76,2,14,62,0,133,16,Stockout,Current
2717,2024-08-02,92,6,146,87,59,50,16,Healthy,Current
2718,2024-12-27,26,4,14,12,2,120,18,Low Stock,Current
2719,2025-01-20,78,6,168,84,84,135,40,Low Stock,Future
2720,2024-04-02,69,6,87,10,77,74,26,Healthy,Future
2721,2024-01-05,115,6,8,69,0,50,38,Stockout,Current
2722,2024-12-26,100,1,155,69,86,103,46,Low Stock,Current
2723,2025-01-19,57,6,72,73,0,64,30,Stockout,Future
2724,2025-11-19,35,6,242,16,226,90,40,Healthy,Future
2725,2024-09-08,29,6,15,35,0,47,37,Stockout,Current
2726,2025-12-22,71,3,192,40,152,67,42,Healthy,Future
2727,2025-09-18,84,1,167,8,159,79,31,Healthy,Current
2728,2025-05-21,91,6,119,37,82,136,23,Low Stock,Future
2729,2024-11-07,54,4,285,17,268,124,34,Healthy,Future
2730,2024-11-24,52,4,126,66,60,100,25,Low Stock,Current
2731,2025-09-06,91,5,123,2,121,124,36,Low Stock,Current
2732,2024-05-27,91,6,156,19,137,115,33,Healthy,Future
2733,2025-09-27,69,6,348,59,289,87,44,Healthy,Future
2734,2024-09-09,118,2,154,27,127,89,13,Healthy,Current
2735,2024-05-16,77,3,73,62,11,108,50,Low Stock,Current
2736,2024-01-04,50,6,171,8,163,112,44,Healthy,Future
2737,2025-08-26,71,2,120,1,119,97,36,Healthy,Future
2738,2025-05-07,12,6,75,66,9,42,41,Low Stock,Future
2739,2024-09-14,30,1,232,29,203,67,40,Healthy,Current
2740,2025-05-10,20,4,94,77,17,59,37,Low Stock,Future
2741,2024-07-28,67,6,206,24,182,46,10,Healthy,Current
2742,2024-01-05,100,1,92,11,81,127,6,Low Stock,Current
2743,2025-02-06,85,6,314,47,267,76,29,Healthy,Future
2744,2024-05-03,56,2,198,22,176,74,7,Healthy,Future
2745,2024-08-31,6,6,115,14,101,76,14,Healthy,Future
2746,2025-02-11,74,6,98,86,12,137,1,Low Stock,Current
2747,2025-03-13,57,4,330,23,307,99,1,Healthy,Future
2748,2025-09-28,88,4,31,57,0,128,50,Stockout,Current
2749,2024-11-17,71,6,7,43,0,71,20,Stockout,Current
2750,2024-02-13,88,1,198,43,155,97,33,Healthy,Future
2751,2025-11-26,2,5,68,35,33,120,11,Low Stock,Current
2752,2025-06-29,104,6,29,72,0,88,46,Stockout,Current
2753,2025-10-18,22,6,131,89,42,139,25,Low Stock,Future
2754,2024-10-07,18,6,208,25,183,137,45,Healthy,Current
2755,2024-08-17,99,4,212,80,132,103,0,Healthy,Current
2756,2024-03-28,41,6,170,67,103,138,9,Low Stock,Future
2757,2024-05-06,114,6,58,74,0,113,48,Stockout,Current
2758,2025-09-20,4,4,51,54,0,125,47,Stockout,Current
2759,2025-06-20,28,5,173,67,106,79,24,Healthy,Current
2760,2025-07-17,111,3,15,52,0,57,33,Stockout,Current
2761,2024-11-02,34,2,117,47,70,92,8,Low Stock,Current
2762,2025-11-07,23,6,166,21,145,131,10,Healthy,Future
2763,2025-12-02,9,6,48,29,19,83,26,Low Stock,Current
2764,2024-05-30,38,6,55,69,0,77,0,Stockout,Current
2765,2025-08-31,12,6,266,16,250,109,21,Healthy,Future
2766,2025-02-19,100,4,158,29,129,116,40,Healthy,Current
2767,2024-12-24,41,6,119,46,73,58,8,Healthy,Current
2768,2024-09-05,63,2,46,38,8,109,18,Low Stock,Current
2769,2025-08-11,32,6,44,2,42,125,47,Low Stock,Current
2770,2024-06-02,106,4,126,3,123,106,9,Healthy,Current
2771,2024-08-21,93,6,213,82,131,120,48,Healthy,Current
2772,2024-12-27,15,6,144,25,119,63,19,Healthy,Future
2773,2025-02-03,99,1,137,25,112,103,19,Healthy,Future
2774,2024-12-15,33,2,1,72,0,135,18,Stockout,Current
2775,2024-10-17,81,5,141,81,60,55,7,Healthy,Current
2776,2025-11-10,15,1,89,13,76,87,41,Low Stock,Current
2777,2025-09-07,88,5,352,81,271,121,6,Healthy,Future
2778,2024-01-27,60,6,186,4,182,83,31,Healthy,Future
2779,2024-03-20,71,2,171,72,99,83,45,Healthy,Current
2780,2025-06-01,111,3,85,71,14,41,35,Low Stock,Future
2781,2024-06-27,3,3,148,51,97,50,11,Healthy,Current
2782,2024-05-08,113,6,195,7,188,62,39,Healthy,Current
2783,2024-01-27,120,1,160,4,156,45,44,Healthy,Current
2784,2024-04-05,15,1,356,52,304,92,2,Healthy,Future
2785,2025-02-04,14,6,108,19,89,57,18,Healthy,Future
2786,2024-07-21,13,1,162,17,145,73,21,Healthy,Current
2787,2025-11-03,63,6,143,64,79,129,44,Low Stock,Current
2788,2024-02-26,43,6,71,70,1,109,7,Low Stock,Future
2789,2025-09-11,110,4,8,33,0,73,1,Stockout,Current
2790,2025-09-15,113,6,292,67,225,103,22,Healthy,Future
2791,2024-05-25,8,6,280,67,213,56,5,Healthy,Future
2792,2025-09-17,8,6,103,50,53,51,44,Healthy,Current
2793,2025-07-05,44,2,34,28,6,52,17,Low Stock,Current
2794,2024-01-23,108,6,201,14,187,103,8,Healthy,Future
2795,2025-10-22,83,2,74,79,0,55,43,Stockout,Current
2796,2024-02-15,10,1,153,23,130,94,28,Healthy,Current
2797,2024-05-19,23,4,267,38,229,48,16,Healthy,Future
2798,2025-05-13,22,1,171,46,125,56,34,Healthy,Current
2799,2024-02-27,62,1,43,84,0,119,26,Stockout,Current
2800,2024-02-27,72,6,149,27,122,130,31,Low Stock,Current
2801,2024-07-29,27,6,172,87,85,83,1,Healthy,Current
2802,2024-03-17,26,5,66,48,18,82,23,Low Stock,Future
2803,2025-09-29,118,3,94,28,66,126,1,Low Stock,Current
2804,2025-09-05,21,2,94,66,28,86,50,Low Stock,Current
2805,2024-11-20,89,6,10,4,6,64,47,Low Stock,Current
2806,2024-12-14,89,6,245,27,218,73,24,Healthy,Future
2807,2025-12-20,33,3,290,28,262,98,40,Healthy,Future
2808,2024-03-12,61,5,268,29,239,65,33,Healthy,Future
2809,2024-06-19,50,1,188,17,171,40,47,Healthy,Current
2810,2024-01-31,66,6,64,29,35,46,8,Low Stock,Current
2811,2024-01-22,66,2,38,62,0,120,28,Stockout,Current
2812,2024-11-01,11,5,37,44,0,44,10,Stockout,Current
2813,2025-04-08,118,6,328,21,307,116,45,Healthy,Future
2814,2025-05-06,9,6,103,43,60,102,48,Low Stock,Current
2815,2024-02-11,8,3,52,61,0,133,25,Stockout,Current
2816,2024-08-09,10,3,7,15,0,46,8,Stockout,Current
2817,2025-01-03,97,1,229,86,143,87,18,Healthy,Future
2818,2024-08-26,45,1,68,69,0,104,5,Stockout,Current
2819,2025-11-27,102,1,212,9,203,71,26,Healthy,Current
2820,2025-05-19,78,2,184,34,150,135,8,Healthy,Current
2821,2025-07-06,97,3,106,16,90,47,12,Healthy,Current
2822,2024-11-10,4,2,38,41,0,109,11,Stockout,Current
2823,2024-09-28,99,1,258,61,197,49,15,Healthy,Current
2824,2024-09-30,15,3,124,47,77,62,8,Healthy,Current
2825,2024-11-12,81,3,145,8,137,53,17,Healthy,Current
2826,2024-06-13,62,2,188,5,183,68,33,Healthy,Current
2827,2024-08-31,58,2,199,60,139,91,47,Healthy,Current
2828,2024-03-17,115,6,118,43,75,84,8,Low Stock,Current
2829,2024-01-27,62,3,225,44,181,111,36,Healthy,Future
2830,2025-12-02,80,6,228,75,153,118,5,Healthy,Current
2831,2024-07-22,17,5,214,66,148,84,31,Healthy,Current
2832,2024-09-12,116,6,175,63,112,113,9,Low Stock,Future
2833,2025-04-30,92,1,23,4,19,130,24,Low Stock,Current
2834,2024-03-28,96,4,93,47,46,49,40,Low Stock,Current
2835,2024-08-26,84,6,341,45,296,111,31,Healthy,Future
2836,2024-01-08,48,6,99,53,46,118,16,Low Stock,Current
2837,2025-05-28,38,6,176,65,111,59,33,Healthy,Future
2838,2024-11-18,26,3,0,29,0,58,28,Stockout,Current
2839,2025-01-20,90,4,146,18,128,78,27,Healthy,Future
2840,2024-05-06,24,6,245,50,195,99,21,Healthy,Future
2841,2025-08-02,37,6,258,65,193,42,36,Healthy,Current
2842,2024-05-17,1,1,51,27,24,121,42,Low Stock,Current
2843,2025-03-28,117,6,316,90,226,51,36,Healthy,Future
2844,2025-12-30,71,6,299,29,270,131,22,Healthy,Future
2845,2025-12-11,89,6,159,16,143,79,3,Healthy,Current
2846,2025-11-29,38,6,65,48,17,97,23,Low Stock,Current
2847,2024-02-05,7,3,19,35,0,118,39,Stockout,Current
2848,2025-04-18,69,6,169,85,84,73,0,Healthy,Current
2849,2024-11-15,94,6,219,73,146,48,10,Healthy,Current
2850,2024-06-01,35,6,83,34,49,60,26,Low Stock,Future
2851,2024-04-20,27,5,65,49,16,77,49,Low Stock,Future
2852,2025-10-20,118,4,132,79,53,53,32,Healthy,Current
2853,2025-01-07,5,6,162,16,146,100,43,Healthy,Current
2854,2025-01-23,71,3,115,79,36,70,20,Low Stock,Future
2855,2025-03-13,51,1,25,76,0,115,19,Stockout,Current
2856,2025-01-19,88,2,284,90,194,70,34,Healthy,Future
2857,2025-09-24,44,5,158,28,130,98,23,Healthy,Current
2858,2024-02-22,82,3,183,70,113,58,4,Healthy,Future
2859,2025-09-10,117,1,157,21,136,64,47,Healthy,Future
2860,2024-07-20,110,6,254,51,203,57,39,Healthy,Current
2861,2025-07-07,113,2,185,76,109,57,22,Healthy,Future
2862,2025-12-22,42,1,72,47,25,84,21,Low Stock,Current
2863,2024-12-12,96,2,13,70,0,49,33,Stockout,Current
2864,2024-03-25,63,6,277,67,210,101,45,Healthy,Future
2865,2024-12-19,82,6,227,85,142,93,12,Healthy,Current
2866,2025-02-23,97,2,292,8,284,51,19,Healthy,Future
2867,2024-02-02,100,6,343,81,262,114,41,Healthy,Future
2868,2025-03-26,67,6,184,47,137,58,8,Healthy,Current
2869,2025-04-29,63,6,86,79,7,80,45,Low Stock,Current
2870,2024-02-02,115,5,172,81,91,75,29,Healthy,Current
2871,2024-07-04,10,6,208,30,178,138,19,Healthy,Future
2872,2025-10-08,3,3,2,4,0,114,7,Stockout,Current
2873,2024-01-20,82,1,258,11,247,87,47,Healthy,Current
2874,2024-07-24,83,6,87,83,4,69,48,Low Stock,Current
2875,2025-09-06,49,6,16,41,0,70,12,Stockout,Current
2876,2025-02-05,8,6,67,53,14,118,23,Low Stock,Current
2877,2025-11-11,67,6,198,1,197,72,41,Healthy,Current
2878,2025-02-19,60,6,128,89,39,72,4,Low Stock,Current
2879,2024-04-22,96,6,88,36,52,129,43,Low Stock,Current
2880,2024-02-16,78,1,104,8,96,71,33,Healthy,Current
2881,2025-07-27,40,6,143,69,74,92,10,Low Stock,Current
2882,2024-03-22,64,3,118,55,63,140,6,Low Stock,Current
2883,2024-05-30,61,5,249,64,185,114,37,Healthy,Current
2884,2024-01-29,119,6,60,47,13,137,10,Low Stock,Current
2885,2024-03-27,8,5,347,52,295,96,18,Healthy,Future
2886,2025-05-03,108,1,103,63,40,58,3,Low Stock,Current
2887,2024-12-01,65,6,120,52,68,105,38,Low Stock,Future
2888,2024-11-05,55,4,110,57,53,80,28,Low Stock,Current
2889,2025-10-11,115,2,20,52,0,116,30,Stockout,Current
2890,2025-01-24,8,6,90,88,2,76,31,Low Stock,Current
2891,2024-01-02,19,6,153,18,135,46,5,Healthy,Current
2892,2024-08-16,75,2,259,61,198,136,28,Healthy,Current
2893,2025-07-05,65,6,177,16,161,128,29,Healthy,Future
2894,2024-06-01,113,4,42,62,0,94,50,Stockout,Current
2895,2024-09-08,34,1,92,41,51,110,13,Low Stock,Future
