order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,delivery_delay_days,delivery_status,sales_channel,scenario_phase
6950,2024-03-22,156,64,1,1,106.6,10.58,106.6,96.02,0,On Time,Online,Future
6951,2024-08-15,803,64,1,3,106.6,20.57,319.8,299.23,0,On Time,Click & Collect,Future
6952,2025-03-11,663,98,6,4,192.94,12.65,771.76,759.11,0,On Time,Online,Current
6953,2025-08-18,23,49,3,3,134.92,28.75,404.76,376.01,4,Late,Online,Current
6954,2024-01-03,552,32,2,1,183.92,19.11,183.92,164.81,0,On Time,Online,Current
6955,2025-01-30,993,33,6,3,219.29,14.21,657.87,643.66,0,On Time,Online,Current
6956,2025-07-29,337,52,3,4,18.05,21.84,72.2,50.36,0,On Time,In-Store,Current
6957,2024-01-21,901,106,4,1,28.51,30.96,28.51,-2.45,0,On Time,Online,Current
6958,2024-10-02,564,89,6,1,144.37,14.0,144.37,130.37,0,On Time,Online,Future
6959,2025-12-12,289,89,1,4,144.37,22.8,577.48,554.68,0,On Time,Online,Current
6960,2025-10-25,22,100,4,2,91.89,11.49,183.78,172.29,0,On Time,Online,Future
6961,2025-04-16,585,33,6,3,219.29,33.43,657.87,624.44,0,On Time,Online,Future
6962,2024-12-28,699,8,3,2,62.57,27.31,125.14,97.83,0,On Time,Wholesale,Future
6963,2025-12-16,134,51,2,2,110.62,10.7,221.24,210.54,0,On Time,Wholesale,Current
6964,2025-11-24,396,68,3,2,76.01,7.13,152.02,144.89,0,On Time,Wholesale,Current
6965,2025-11-26,13,62,2,3,180.58,25.02,541.74,516.72,0,On Time,Click & Collect,Future
6966,2024-07-30,666,25,6,4,27.12,17.79,108.48,90.69,0,On Time,Online,Future
6967,2025-01-23,510,106,6,3,28.51,23.56,85.53,61.97,0,On Time,Online,Current
6968,2025-04-07,660,82,3,4,135.39,34.19,541.56,507.37,1,Late,Wholesale,Future
6969,2025-06-23,274,9,2,3,102.79,14.4,308.37,293.97,0,On Time,Click & Collect,Future
6970,2024-11-04,216,22,6,2,118.48,26.95,236.96,210.01,0,On Time,Online,Current
6971,2025-02-27,909,105,6,4,45.95,8.93,183.8,174.87,5,Late,Online,Current
6972,2025-01-13,799,101,1,3,123.75,4.81,371.25,366.44,0,On Time,Online,Future
6973,2025-04-30,94,76,1,4,128.17,32.78,512.68,479.9,0,On Time,Online,Current
6974,2024-06-04,781,118,5,2,167.17,34.41,334.34,299.93,0,On Time,Online,Future
6975,2024-10-04,502,102,1,3,68.71,12.08,206.13,194.05,0,On Time,Online,Future
6976,2024-09-25,701,118,6,1,167.17,27.6,167.17,139.57,0,On Time,Online,Current
6977,2024-10-13,733,69,3,4,82.06,31.32,328.24,296.92,0,On Time,Online,Future
6978,2025-01-11,198,72,4,3,141.82,30.73,425.46,394.73,0,On Time,Online,Current
6979,2024-04-13,639,19,6,3,118.63,11.35,355.89,344.54,0,On Time,Online,Future
6980,2025-03-11,113,107,6,1,49.65,10.14,49.65,39.51,0,On Time,Online,Future
6981,2024-06-19,984,50,1,4,97.72,33.22,390.88,357.66,0,On Time,Click & Collect,Current
6982,2024-07-18,872,76,6,2,128.17,22.08,256.34,234.26,0,On Time,Online,Future
6983,2024-03-11,358,97,5,1,54.01,1.3,54.01,52.71,0,On Time,Click & Collect,Current
6984,2024-04-09,788,103,4,3,113.76,30.85,341.28,310.43,0,On Time,Online,Future
6985,2024-12-31,693,4,6,3,143.64,20.31,430.92,410.61,0,On Time,Online,Future
6986,2024-06-12,367,120,6,2,47.37,21.45,94.74,73.29,0,On Time,Online,Current
6987,2025-08-08,625,11,5,4,40.32,15.67,161.28,145.61,2,Late,Wholesale,Future
6988,2024-05-05,827,83,4,3,73.64,2.86,220.92,218.06,2,Late,Online,Current
6989,2025-05-24,923,32,5,4,183.92,26.57,735.68,709.11,4,Late,Wholesale,Current
6990,2024-02-27,367,11,6,4,40.32,0.42,161.28,160.86,0,On Time,Online,Future
6991,2024-10-29,921,61,5,4,82.33,11.91,329.32,317.41,0,On Time,Online,Current
6992,2025-04-16,968,71,1,1,135.62,9.59,135.62,126.03,2,Late,Click & Collect,Current
6993,2024-12-08,927,9,4,3,102.79,31.99,308.37,276.38,0,On Time,Online,Current
6994,2024-03-07,724,74,1,2,120.32,32.52,240.64,208.12,0,On Time,Online,Current
6995,2024-02-07,298,102,1,1,68.71,6.53,68.71,62.18,0,On Time,Online,Current
6996,2025-04-25,669,11,5,3,40.32,2.11,120.96,118.85,0,On Time,Online,Current
6997,2024-03-20,712,95,3,1,168.8,15.23,168.8,153.57,0,On Time,In-Store,Future
6998,2025-05-01,183,52,6,1,18.05,30.35,18.05,-12.3,0,On Time,Online,Future
6999,2025-07-19,503,78,3,3,57.86,24.8,173.58,148.78,0,On Time,Online,Current
7000,2025-07-28,131,59,1,3,99.02,7.81,297.06,289.25,6,Late,Online,Current
7001,2024-03-02,612,17,2,1,141.85,2.97,141.85,138.88,0,On Time,Online,Future
7002,2024-03-13,780,15,5,1,76.6,8.8,76.6,67.8,0,On Time,In-Store,Future
7003,2024-10-30,83,49,4,3,134.92,14.43,404.76,390.33,0,On Time,Wholesale,Current
7004,2024-12-26,610,11,6,2,40.32,33.6,80.64,47.04,0,On Time,Online,Future
7005,2025-01-20,516,30,6,3,33.3,29.58,99.9,70.32,0,On Time,Online,Current
7006,2025-08-10,312,64,2,2,106.6,16.53,213.2,196.67,0,On Time,Online,Current
7007,2025-04-08,932,24,5,1,152.6,21.41,152.6,131.19,3,Late,Wholesale,Current
7008,2024-03-09,68,56,1,2,166.72,13.46,333.44,319.98,0,On Time,Online,Current
7009,2024-07-28,640,84,1,2,108.1,15.29,216.2,200.91,0,On Time,Wholesale,Future
7010,2025-09-30,962,55,4,2,80.85,28.46,161.7,133.24,1,Late,Online,Future
7011,2024-02-07,809,16,5,2,103.76,9.6,207.52,197.92,0,On Time,Online,Current
7012,2024-01-27,276,9,6,3,102.79,2.84,308.37,305.53,0,On Time,Online,Current
7013,2024-08-11,811,112,6,3,167.65,28.35,502.95,474.6,0,On Time,Online,Current
7014,2025-05-30,483,104,2,1,154.04,1.29,154.04,152.75,0,On Time,Online,Current
7015,2025-02-16,414,26,3,2,117.76,18.13,235.52,217.39,0,On Time,Online,Current
7016,2024-08-08,419,107,3,2,49.65,23.75,99.3,75.55,0,On Time,Wholesale,Future
7017,2025-06-14,840,7,6,4,172.34,4.66,689.36,684.7,0,On Time,Online,Future
7018,2025-10-28,264,86,6,3,102.94,16.99,308.82,291.83,0,On Time,Wholesale,Current
7019,2024-06-13,600,66,1,4,105.25,33.88,421.0,387.12,7,Late,In-Store,Current
7020,2025-03-31,885,108,5,2,50.05,9.94,100.1,90.16,7,Late,Online,Current
7021,2025-01-08,642,48,2,1,94.16,19.37,94.16,74.79,0,On Time,Click & Collect,Future
7022,2024-04-20,798,85,1,1,142.01,4.67,142.01,137.34,0,On Time,Wholesale,Current
7023,2025-04-07,111,25,1,3,27.12,9.43,81.36,71.93,0,On Time,Online,Future
7024,2025-04-22,572,60,6,3,148.3,29.48,444.9,415.42,0,On Time,Online,Future
7025,2024-07-23,864,24,3,1,152.6,22.49,152.6,130.11,2,Late,In-Store,Current
7026,2025-03-29,185,22,6,4,118.48,21.57,473.92,452.35,5,Late,Online,Current
7027,2025-04-18,887,43,6,1,129.42,4.54,129.42,124.88,0,On Time,Online,Future
7028,2025-11-25,143,46,4,1,117.41,32.45,117.41,84.96,0,On Time,Wholesale,Current
7029,2025-08-17,709,93,5,2,119.71,18.25,239.42,221.17,2,Late,Wholesale,Current
7030,2025-10-04,277,64,2,3,106.6,32.92,319.8,286.88,3,Late,Online,Current
7031,2025-06-28,773,38,1,4,97.97,10.99,391.88,380.89,0,On Time,Click & Collect,Current
7032,2025-01-07,348,108,3,1,50.05,27.29,50.05,22.76,0,On Time,Wholesale,Current
7033,2024-05-09,699,43,6,4,129.42,9.85,517.68,507.83,0,On Time,Online,Future
7034,2025-12-25,540,98,3,1,192.94,12.84,192.94,180.1,7,Late,Click & Collect,Current
7035,2024-11-24,532,93,1,3,119.71,26.64,359.13,332.49,0,On Time,Online,Current
7036,2024-09-20,28,96,6,2,44.65,18.64,89.3,70.66,0,On Time,Online,Current
7037,2025-12-08,894,99,3,4,170.64,18.61,682.56,663.95,3,Late,Online,Current
7038,2024-04-17,37,46,6,4,117.41,34.06,469.64,435.58,0,On Time,Online,Future
7039,2025-03-13,17,110,3,1,159.94,9.44,159.94,150.5,0,On Time,Click & Collect,Future
7040,2024-08-16,501,30,6,1,33.3,23.4,33.3,9.9,0,On Time,Online,Current
7041,2025-02-09,5,84,6,4,108.1,29.57,432.4,402.83,0,On Time,Online,Current
7042,2024-06-23,783,28,3,4,154.21,11.99,616.84,604.85,2,Late,Online,Current
7043,2024-02-10,103,56,2,1,166.72,26.93,166.72,139.79,0,On Time,Online,Current
7044,2025-05-12,777,118,6,2,167.17,26.96,334.34,307.38,0,On Time,Online,Future
7045,2025-06-22,468,80,6,3,119.07,27.95,357.21,329.26,0,On Time,Online,Current
7046,2024-05-18,367,4,6,3,143.64,33.64,430.92,397.28,3,Late,Online,Current
7047,2025-10-04,883,78,1,2,57.86,17.37,115.72,98.35,6,Late,Click & Collect,Current
7048,2025-02-11,20,114,6,3,83.67,2.07,251.01,248.94,0,On Time,Online,Current
7049,2024-03-25,832,95,1,1,168.8,25.09,168.8,143.71,0,On Time,Online,Current
7050,2025-08-23,923,26,2,3,117.76,11.28,353.28,342.0,0,On Time,Online,Future
7051,2025-03-22,482,47,6,4,146.36,18.1,585.44,567.34,0,On Time,Online,Current
7052,2024-04-09,640,59,2,1,99.02,22.54,99.02,76.48,0,On Time,Wholesale,Current
7053,2024-02-22,300,28,6,3,154.21,26.61,462.63,436.02,0,On Time,Online,Current
7054,2024-08-26,912,16,6,3,103.76,8.66,311.28,302.62,0,On Time,Online,Current
7055,2025-01-06,738,92,2,2,46.38,19.78,92.76,72.98,7,Late,Online,Current
7056,2024-08-11,439,52,1,1,18.05,29.13,18.05,-11.08,0,On Time,Online,Future
7057,2024-10-12,681,86,6,4,102.94,28.16,411.76,383.6,0,On Time,Wholesale,Future
7058,2025-10-06,532,29,1,2,130.05,19.19,260.1,240.91,0,On Time,Online,Current
7059,2025-04-20,594,67,6,3,214.61,9.37,643.83,634.46,0,On Time,Online,Future
7060,2025-03-06,547,7,3,3,172.34,6.55,517.02,510.47,5,Late,Online,Current
7061,2025-03-09,117,37,6,3,141.5,32.39,424.5,392.11,0,On Time,Online,Current
7062,2025-06-20,530,80,3,2,119.07,25.4,238.14,212.74,0,On Time,Click & Collect,Current
7063,2025-04-11,345,65,6,3,71.32,29.24,213.96,184.72,2,Late,In-Store,Future
7064,2025-09-27,592,68,3,2,76.01,10.03,152.02,141.99,0,On Time,Online,Future
7065,2024-11-19,309,95,3,4,168.8,16.55,675.2,658.65,2,Late,Online,Future
7066,2025-03-30,34,14,2,2,85.15,30.16,170.3,140.14,0,On Time,Online,Future
7067,2024-05-30,720,61,6,4,82.33,2.2,329.32,327.12,0,On Time,Online,Current
7068,2024-04-14,856,120,5,2,47.37,19.34,94.74,75.4,0,On Time,Wholesale,Future
7069,2025-08-05,260,110,4,1,159.94,6.98,159.94,152.96,6,Late,Online,Current
7070,2024-04-21,75,12,6,4,177.18,9.12,708.72,699.6,0,On Time,Online,Current
7071,2024-01-26,717,38,2,2,97.97,5.55,195.94,190.39,4,Late,Online,Current
7072,2024-02-14,926,58,6,2,118.61,7.82,237.22,229.4,0,On Time,Online,Current
7073,2025-03-04,719,95,3,2,168.8,32.36,337.6,305.24,0,On Time,Click & Collect,Current
7074,2024-11-05,810,19,6,4,118.63,25.61,474.52,448.91,0,On Time,Click & Collect,Current
7075,2024-10-04,853,42,2,1,65.4,5.57,65.4,59.83,0,On Time,Online,Current
7076,2025-07-17,720,7,6,1,172.34,9.12,172.34,163.22,0,On Time,Online,Future
7077,2024-12-13,104,54,2,4,110.37,4.34,441.48,437.14,0,On Time,Online,Current
7078,2024-01-29,346,9,4,4,102.79,28.92,411.16,382.24,0,On Time,Online,Future
7079,2025-05-22,359,62,5,2,180.58,22.12,361.16,339.04,0,On Time,Online,Current
7080,2025-11-22,591,19,4,4,118.63,15.07,474.52,459.45,0,On Time,Online,Future
7081,2024-03-07,274,20,6,1,93.73,15.84,93.73,77.89,1,Late,Online,Current
7082,2024-03-30,39,78,6,4,57.86,14.48,231.44,216.96,0,On Time,Online,Current
7083,2025-11-19,227,69,3,4,82.06,29.73,328.24,298.51,0,On Time,Click & Collect,Future
7084,2024-04-29,999,28,6,1,154.21,12.09,154.21,142.12,6,Late,Wholesale,Current
7085,2024-04-04,26,70,5,3,117.81,20.24,353.43,333.19,0,On Time,Online,Future
7086,2025-08-05,554,31,6,1,64.76,13.27,64.76,51.49,0,On Time,Online,Current
7087,2024-03-28,721,103,5,2,113.76,20.59,227.52,206.93,0,On Time,Click & Collect,Current
7088,2025-05-16,245,88,3,3,41.48,28.37,124.44,96.07,4,Late,Online,Current
7089,2024-07-11,612,29,6,4,130.05,20.09,520.2,500.11,1,Late,Online,Current
7090,2025-12-24,288,112,2,3,167.65,28.93,502.95,474.02,2,Late,Online,Future
7091,2025-07-06,411,63,6,4,50.08,31.34,200.32,168.98,6,Late,Online,Current
7092,2025-08-25,804,98,6,4,192.94,33.0,771.76,738.76,0,On Time,Online,Future
7093,2025-12-11,633,4,2,1,143.64,10.19,143.64,133.45,0,On Time,Online,Future
7094,2025-01-03,853,4,4,1,143.64,9.0,143.64,134.64,1,Late,Wholesale,Current
7095,2024-07-20,603,41,6,1,110.65,21.39,110.65,89.26,0,On Time,Online,Current
7096,2024-05-23,923,103,5,2,113.76,3.96,227.52,223.56,0,On Time,Online,Future
7097,2024-08-21,266,70,3,1,117.81,15.49,117.81,102.32,0,On Time,Online,Current
7098,2024-03-10,756,89,2,3,144.37,21.18,433.11,411.93,0,On Time,Online,Future
7099,2024-04-30,351,75,1,3,112.15,16.58,336.45,319.87,0,On Time,Online,Future
7100,2024-02-05,442,46,6,4,117.41,7.77,469.64,461.87,0,On Time,Online,Current
7101,2024-05-04,500,116,1,4,159.24,22.5,636.96,614.46,7,Late,Online,Current
7102,2025-05-16,211,18,1,3,53.11,21.07,159.33,138.26,0,On Time,In-Store,Future
7103,2025-08-05,625,96,4,4,44.65,15.92,178.6,162.68,0,On Time,Click & Collect,Current
7104,2025-04-13,356,17,6,2,141.85,3.42,283.7,280.28,0,On Time,Online,Current
7105,2025-08-09,658,92,5,1,46.38,33.76,46.38,12.62,0,On Time,Wholesale,Future
7106,2024-07-23,669,24,6,3,152.6,28.46,457.8,429.34,4,Late,Online,Current
7107,2024-01-13,275,50,4,3,97.72,29.62,293.16,263.54,0,On Time,In-Store,Future
7108,2025-02-27,575,80,3,2,119.07,6.19,238.14,231.95,0,On Time,Online,Future
7109,2025-08-01,247,62,2,2,180.58,15.58,361.16,345.58,0,On Time,Online,Future
7110,2025-11-21,780,12,6,2,177.18,23.59,354.36,330.77,0,On Time,Online,Future
7111,2025-12-14,794,25,3,1,27.12,4.32,27.12,22.8,0,On Time,In-Store,Current
7112,2025-05-09,346,4,6,1,143.64,6.12,143.64,137.52,0,On Time,Online,Current
7113,2024-11-29,407,66,1,2,105.25,2.39,210.5,208.11,0,On Time,Wholesale,Current
7114,2025-03-09,370,58,6,4,118.61,25.16,474.44,449.28,0,On Time,Online,Current
7115,2024-03-18,712,102,5,4,68.71,25.05,274.84,249.79,0,On Time,Click & Collect,Current
7116,2025-10-31,327,80,6,2,119.07,31.44,238.14,206.7,0,On Time,Online,Future
7117,2024-07-16,868,45,2,1,29.58,18.07,29.58,11.51,0,On Time,Wholesale,Future
7118,2025-07-07,61,64,6,2,106.6,22.76,213.2,190.44,0,On Time,Online,Future
7119,2024-05-11,529,109,6,1,65.96,32.0,65.96,33.96,0,On Time,Online,Future
7120,2025-06-21,138,118,1,4,167.17,28.69,668.68,639.99,0,On Time,Online,Future
7121,2025-08-29,644,9,6,4,102.79,26.98,411.16,384.18,0,On Time,Online,Current
7122,2024-11-11,410,109,2,1,65.96,2.08,65.96,63.88,0,On Time,Wholesale,Current
7123,2025-09-07,595,65,6,3,71.32,24.19,213.96,189.77,0,On Time,Online,Current
7124,2024-06-29,445,4,1,3,143.64,29.98,430.92,400.94,0,On Time,Wholesale,Future
7125,2024-10-26,825,99,6,3,170.64,33.76,511.92,478.16,2,Late,Online,Current
7126,2024-06-21,173,32,6,4,183.92,23.12,735.68,712.56,3,Late,Online,Current
7127,2025-07-01,485,18,2,2,53.11,30.1,106.22,76.12,0,On Time,Online,Current
7128,2024-05-23,488,46,1,4,117.41,6.05,469.64,463.59,0,On Time,Online,Future
7129,2024-03-10,726,73,4,4,20.46,15.13,81.84,66.71,6,Late,In-Store,Current
7130,2025-05-13,431,113,2,4,120.7,2.96,482.8,479.84,0,On Time,In-Store,Current
7131,2025-03-26,421,45,6,3,29.58,16.91,88.74,71.83,6,Late,Online,Current
7132,2024-09-27,208,26,2,4,117.76,32.49,471.04,438.55,0,On Time,Click & Collect,Current
7133,2024-05-22,236,31,5,4,64.76,9.09,259.04,249.95,0,On Time,In-Store,Current
7134,2024-07-13,911,56,2,4,166.72,19.98,666.88,646.9,0,On Time,Wholesale,Current
7135,2025-06-10,300,7,5,1,172.34,2.03,172.34,170.31,0,On Time,Wholesale,Future
7136,2025-11-21,849,35,3,3,41.4,9.52,124.2,114.68,0,On Time,Online,Future
7137,2024-05-18,78,50,6,4,97.72,16.06,390.88,374.82,0,On Time,Online,Future
7138,2025-11-14,277,102,3,2,68.71,18.73,137.42,118.69,0,On Time,In-Store,Current
7139,2025-12-03,112,39,2,3,128.17,19.37,384.51,365.14,0,On Time,Wholesale,Current
7140,2025-12-27,590,65,3,4,71.32,30.51,285.28,254.77,6,Late,Online,Current
7141,2025-11-04,254,58,6,4,118.61,1.49,474.44,472.95,4,Late,Online,Current
7142,2024-05-30,798,14,1,3,85.15,21.2,255.45,234.25,2,Late,Online,Future
7143,2024-09-18,154,77,6,4,132.93,23.9,531.72,507.82,0,On Time,In-Store,Future
7144,2025-07-15,371,53,1,2,103.59,28.41,207.18,178.77,0,On Time,Online,Current
7145,2024-06-05,872,52,1,4,18.05,5.95,72.2,66.25,0,On Time,Online,Current
7146,2025-01-19,435,5,3,3,140.44,26.8,421.32,394.52,0,On Time,Online,Current
7147,2025-02-05,397,44,3,2,107.15,8.43,214.3,205.87,0,On Time,Wholesale,Current
7148,2024-06-27,556,54,1,1,110.37,5.11,110.37,105.26,0,On Time,Click & Collect,Current
7149,2024-12-22,537,112,4,4,167.65,11.44,670.6,659.16,0,On Time,Online,Current
7150,2024-10-03,660,113,1,1,120.7,18.43,120.7,102.27,0,On Time,In-Store,Future
7151,2024-04-19,294,116,1,3,159.24,7.35,477.72,470.37,0,On Time,Online,Current
7152,2024-04-18,423,29,6,3,130.05,18.61,390.15,371.54,0,On Time,Online,Future
7153,2025-04-10,736,90,6,2,82.64,21.17,165.28,144.11,0,On Time,Online,Current
7154,2024-12-06,633,9,6,1,102.79,19.77,102.79,83.02,0,On Time,Online,Current
7155,2025-05-28,552,84,6,3,108.1,22.88,324.3,301.42,0,On Time,Online,Future
7156,2024-08-21,718,101,6,1,123.75,33.55,123.75,90.2,0,On Time,Online,Future
7157,2025-12-07,200,90,4,4,82.64,9.2,330.56,321.36,6,Late,Online,Current
7158,2024-05-13,918,80,3,4,119.07,32.54,476.28,443.74,1,Late,Online,Future
7159,2024-05-10,545,115,2,3,131.17,11.64,393.51,381.87,1,Late,Click & Collect,Future
7160,2025-05-28,700,63,6,3,50.08,10.08,150.24,140.16,0,On Time,Online,Future
7161,2024-01-27,781,64,6,3,106.6,8.18,319.8,311.62,0,On Time,Online,Current
7162,2025-01-29,436,93,3,4,119.71,28.13,478.84,450.71,0,On Time,Online,Current
7163,2024-09-04,779,47,5,3,146.36,10.59,439.08,428.49,0,On Time,Online,Current
7164,2025-07-10,424,54,1,2,110.37,19.34,220.74,201.4,0,On Time,Wholesale,Future
7165,2025-02-10,730,96,6,2,44.65,31.32,89.3,57.98,0,On Time,Online,Future
7166,2025-12-01,984,57,1,3,144.33,22.4,432.99,410.59,0,On Time,Click & Collect,Future
7167,2025-11-28,793,88,6,2,41.48,13.24,82.96,69.72,0,On Time,Online,Current
7168,2024-12-01,980,55,1,1,80.85,20.52,80.85,60.33,5,Late,Online,Current
7169,2025-03-05,944,27,2,4,148.3,5.82,593.2,587.38,2,Late,Online,Current
7170,2024-11-03,775,8,1,1,62.57,6.6,62.57,55.97,0,On Time,Online,Future
7171,2025-10-25,992,46,3,3,117.41,6.73,352.23,345.5,0,On Time,Online,Future
7172,2024-01-20,350,77,1,3,132.93,25.7,398.79,373.09,0,On Time,Wholesale,Future
7173,2025-04-30,49,103,6,3,113.76,2.14,341.28,339.14,0,On Time,Online,Current
7174,2025-01-11,981,84,6,1,108.1,21.64,108.1,86.46,4,Late,Online,Current
7175,2025-05-30,889,71,4,1,135.62,4.29,135.62,131.33,0,On Time,Click & Collect,Future
7176,2024-12-24,49,62,5,3,180.58,19.94,541.74,521.8,2,Late,Wholesale,Future
7177,2024-12-12,190,53,2,1,103.59,27.11,103.59,76.48,0,On Time,Online,Current
7178,2025-08-09,232,76,2,4,128.17,7.9,512.68,504.78,2,Late,Online,Current
7179,2025-06-10,940,49,3,4,134.92,26.23,539.68,513.45,0,On Time,Online,Future
7180,2024-07-27,163,23,6,1,87.41,1.56,87.41,85.85,0,On Time,Online,Current
7181,2024-01-05,439,71,1,4,135.62,10.81,542.48,531.67,0,On Time,Online,Future
7182,2025-02-16,435,89,6,2,144.37,12.31,288.74,276.43,0,On Time,Online,Future
7183,2025-07-05,865,5,6,2,140.44,27.13,280.88,253.75,4,Late,Online,Current
7184,2025-03-18,865,74,5,2,120.32,28.2,240.64,212.44,1,Late,Online,Current
7185,2024-07-06,748,55,3,1,80.85,16.29,80.85,64.56,0,On Time,In-Store,Future
7186,2025-08-20,931,36,5,3,162.38,26.68,487.14,460.46,0,On Time,Online,Current
7187,2024-12-29,656,52,4,1,18.05,23.3,18.05,-5.25,0,On Time,Wholesale,Future
7188,2025-02-10,877,20,3,1,93.73,24.2,93.73,69.53,0,On Time,Online,Future
7189,2024-06-22,563,37,5,1,141.5,10.22,141.5,131.28,0,On Time,Wholesale,Future
7190,2025-03-21,566,64,1,1,106.6,4.1,106.6,102.5,0,On Time,Wholesale,Current
7191,2025-06-23,109,87,6,4,80.57,6.11,322.28,316.17,0,On Time,Online,Current
7192,2024-02-19,141,102,1,2,68.71,13.55,137.42,123.87,0,On Time,Online,Current
7193,2024-01-08,438,97,6,1,54.01,10.05,54.01,43.96,0,On Time,Online,Future
7194,2024-09-08,351,64,4,2,106.6,17.87,213.2,195.33,0,On Time,Click & Collect,Current
7195,2025-02-04,731,80,6,4,119.07,2.06,476.28,474.22,0,On Time,Online,Future
7196,2025-02-26,264,93,1,3,119.71,31.08,359.13,328.05,0,On Time,Online,Future
7197,2024-06-16,7,9,6,3,102.79,17.19,308.37,291.18,0,On Time,Online,Future
7198,2024-12-22,32,2,6,3,200.36,9.61,601.08,591.47,0,On Time,Online,Current
7199,2024-04-04,508,10,6,4,78.41,20.91,313.64,292.73,0,On Time,Online,Current
7200,2025-07-23,462,76,3,1,128.17,6.07,128.17,122.1,3,Late,Online,Current
7201,2024-03-26,783,96,6,2,44.65,23.52,89.3,65.78,0,On Time,Online,Current
7202,2025-11-03,255,75,1,4,112.15,25.33,448.6,423.27,5,Late,Click & Collect,Current
7203,2024-08-15,340,53,4,4,103.59,3.67,414.36,410.69,0,On Time,Online,Current
7204,2025-02-13,351,61,6,3,82.33,24.18,246.99,222.81,0,On Time,Online,Future
7205,2025-11-20,898,61,3,3,82.33,17.78,246.99,229.21,0,On Time,Online,Current
7206,2024-11-05,980,41,3,4,110.65,18.92,442.6,423.68,0,On Time,Wholesale,Future
7207,2025-12-24,209,8,6,4,62.57,24.71,250.28,225.57,0,On Time,Online,Current
7208,2025-05-17,935,29,5,2,130.05,28.74,260.1,231.36,1,Late,Online,Future
7209,2025-08-22,19,41,6,2,110.65,22.01,221.3,199.29,0,On Time,Online,Future
7210,2025-10-31,171,18,6,1,53.11,19.31,53.11,33.8,0,On Time,Online,Current
7211,2024-12-15,860,38,5,1,97.97,15.5,97.97,82.47,0,On Time,Online,Future
7212,2024-08-26,156,82,2,3,135.39,9.92,406.17,396.25,0,On Time,In-Store,Future
7213,2024-09-05,21,108,1,4,50.05,32.71,200.2,167.49,0,On Time,In-Store,Current
7214,2024-08-20,801,70,2,1,117.81,31.73,117.81,86.08,0,On Time,Online,Current
7215,2025-08-28,471,12,2,3,177.18,13.71,531.54,517.83,0,On Time,Online,Future
7216,2024-09-17,743,59,6,2,99.02,17.71,198.04,180.33,0,On Time,Online,Current
7217,2025-02-22,117,80,5,4,119.07,13.2,476.28,463.08,0,On Time,Online,Current
7218,2025-04-16,940,13,1,2,109.25,18.03,218.5,200.47,0,On Time,Click & Collect,Future
7219,2024-10-25,34,71,1,3,135.62,17.35,406.86,389.51,0,On Time,Wholesale,Future
7220,2025-06-21,506,3,2,3,182.39,5.85,547.17,541.32,0,On Time,Click & Collect,Current
7221,2024-01-29,838,20,6,4,93.73,9.11,374.92,365.81,0,On Time,Online,Current
7222,2024-03-25,621,2,6,3,200.36,6.95,601.08,594.13,0,On Time,Online,Current
7223,2024-12-10,745,59,2,2,99.02,14.16,198.04,183.88,0,On Time,Wholesale,Current
7224,2024-01-01,782,2,3,3,200.36,18.35,601.08,582.73,1,Late,Online,Current
7225,2024-04-04,387,7,6,4,172.34,20.87,689.36,668.49,0,On Time,Online,Future
7226,2024-12-26,942,102,6,3,68.71,25.81,206.13,180.32,0,On Time,Online,Future
7227,2024-07-02,410,90,1,3,82.64,22.19,247.92,225.73,0,On Time,Online,Future
7228,2025-07-12,93,58,3,2,118.61,17.95,237.22,219.27,0,On Time,In-Store,Future
7229,2024-02-02,290,99,5,4,170.64,7.85,682.56,674.71,0,On Time,Online,Future
7230,2024-11-22,501,69,6,4,82.06,26.48,328.24,301.76,0,On Time,Online,Future
